duration_us,method,draw_id,role,image_q,seed
25,dpfi,63,atom_v,8,20260818:4515:25:2:63:2:8
25,dpfi,63,atom_h,9,20260818:4515:25:2:63:1:9
25,dpfi,63,atom_v,9,20260818:4515:25:2:63:2:9
25,dpfi,63,atom_h,10,20260818:4515:25:2:63:1:10
25,dpfi,63,atom_v,10,20260818:4515:25:2:63:2:10
25,dpfi,63,atom_h,11,20260818:4515:25:2:63:1:11
25,dpfi,63,atom_v,11,20260818:4515:25:2:63:2:11
25,dpfi,63,atom_h,12,20260818:4515:25:2:63:1:12
25,dpfi,63,atom_v,12,20260818:4515:25:2:63:2:12
25,dpfi,63,atom_h,13,20260818:4515:25:2:63:1:13
25,dpfi,63,atom_v,13,20260818:4515:25:2:63:2:13
25,dpfi,63,atom_h,14,20260818:4515:25:2:63:1:14
25,dpfi,63,atom_v,14,20260818:4515:25:2:63:2:14
25,dpfi,63,atom_h,15,20260818:4515:25:2:63:1:15
25,dpfi,63,atom_v,15,20260818:4515:25:2:63:2:15
100,dpfi,0,blank_h,0,20260818:4515:100:2:0:3:0
100,dpfi,0,blank_v,0,20260818:4515:100:2:0:4:0
100,dpfi,0,dark_h,0,20260818:4515:100:2:0:5:0
100,dpfi,0,dark_v,0,20260818:4515:100:2:0:6:0
100,dpfi,0,atom_h,1,20260818:4515:100:2:0:1:1
100,dpfi,0,atom_v,1,20260818:4515:100:2:0:2:1
100,dpfi,0,atom_h,2,20260818:4515:100:2:0:1:2
100,dpfi,0,atom_v,2,20260818:4515:100:2:0:2:2
100,dpfi,0,atom_h,3,20260818:4515:100:2:0:1:3
100,dpfi,0,atom_v,3,20260818:4515:100:2:0:2:3
100,dpfi,0,atom_h,4,20260818:4515:100:2:0:1:4
100,dpfi,0,atom_v,4,20260818:4515:100:2:0:2:4
100,dpfi,0,atom_h,5,20260818:4515:100:2:0:1:5
100,dpfi,0,atom_v,5,20260818:4515:100:2:0:2:5
100,dpfi,0,atom_h,6,20260818:4515:100:2:0:1:6
100,dpfi,0,atom_v,6,20260818:4515:100:2:0:2:6
100,dpfi,0,atom_h,7,20260818:4515:100:2:0:1:7
100,dpfi,0,atom_v,7,20260818:4515:100:2:0:2:7
100,dpfi,0,atom_h,8,20260818:4515:100:2:0:1:8
100,dpfi,0,atom_v,8,20260818:4515:100:2:0:2:8
100,dpfi,0,atom_h,9,20260818:4515:100:2:0:1:9
100,dpfi,0,atom_v,9,20260818:4515:100:2:0:2:9
100,dpfi,0,atom_h,10,20260818:4515:100:2:0:1:10
100,dpfi,0,atom_v,10,20260818:4515:100:2:0:2:10
100,dpfi,0,atom_h,11,20260818:4515:100:2:0:1:11
100,dpfi,0,atom_v,11,20260818:4515:100:2:0:2:11
100,dpfi,0,atom_h,12,20260818:4515:100:2:0:1:12
100,dpfi,0,atom_v,12,20260818:4515:100:2:0:2:12
100,dpfi,0,atom_h,13,20260818:4515:100:2:0:1:13
100,dpfi,0,atom_v,13,20260818:4515:100:2:0:2:13
100,dpfi,0,atom_h,14,20260818:4515:100:2:0:1:14
100,dpfi,0,atom_v,14,20260818:4515:100:2:0:2:14
100,dpfi,0,atom_h,15,20260818:4515:100:2:0:1:15
100,dpfi,0,atom_v,15,20260818:4515:100:2:0:2:15
100,dpfi,1,blank_h,0,20260818:4515:100:2:1:3:0
100,dpfi,1,blank_v,0,20260818:4515:100:2:1:4:0
100,dpfi,1,dark_h,0,20260818:4515:100:2:1:5:0
100,dpfi,1,dark_v,0,20260818:4515:100:2:1:6:0
100,dpfi,1,atom_h,1,20260818:4515:100:2:1:1:1
100,dpfi,1,atom_v,1,20260818:4515:100:2:1:2:1
100,dpfi,1,atom_h,2,20260818:4515:100:2:1:1:2
100,dpfi,1,atom_v,2,20260818:4515:100:2:1:2:2
100,dpfi,1,atom_h,3,20260818:4515:100:2:1:1:3
100,dpfi,1,atom_v,3,20260818:4515:100:2:1:2:3
100,dpfi,1,atom_h,4,20260818:4515:100:2:1:1:4
100,dpfi,1,atom_v,4,20260818:4515:100:2:1:2:4
100,dpfi,1,atom_h,5,20260818:4515:100:2:1:1:5
100,dpfi,1,atom_v,5,20260818:4515:100:2:1:2:5
100,dpfi,1,atom_h,6,20260818:4515:100:2:1:1:6
100,dpfi,1,atom_v,6,20260818:4515:100:2:1:2:6
100,dpfi,1,atom_h,7,20260818:4515:100:2:1:1:7
100,dpfi,1,atom_v,7,20260818:4515:100:2:1:2:7
100,dpfi,1,atom_h,8,20260818:4515:100:2:1:1:8
100,dpfi,1,atom_v,8,20260818:4515:100:2:1:2:8
100,dpfi,1,atom_h,9,20260818:4515:100:2:1:1:9
100,dpfi,1,atom_v,9,20260818:4515:100:2:1:2:9
100,dpfi,1,atom_h,10,20260818:4515:100:2:1:1:10
100,dpfi,1,atom_v,10,20260818:4515:100:2:1:2:10
100,dpfi,1,atom_h,11,20260818:4515:100:2:1:1:11
100,dpfi,1,atom_v,11,20260818:4515:100:2:1:2:11
100,dpfi,1,atom_h,12,20260818:4515:100:2:1:1:12
100,dpfi,1,atom_v,12,20260818:4515:100:2:1:2:12
100,dpfi,1,atom_h,13,20260818:4515:100:2:1:1:13
100,dpfi,1,atom_v,13,20260818:4515:100:2:1:2:13
100,dpfi,1,atom_h,14,20260818:4515:100:2:1:1:14
100,dpfi,1,atom_v,14,20260818:4515:100:2:1:2:14
100,dpfi,1,atom_h,15,20260818:4515:100:2:1:1:15
100,dpfi,1,atom_v,15,20260818:4515:100:2:1:2:15
100,dpfi,2,blank_h,0,20260818:4515:100:2:2:3:0
100,dpfi,2,blank_v,0,20260818:4515:100:2:2:4:0
100,dpfi,2,dark_h,0,20260818:4515:100:2:2:5:0
100,dpfi,2,dark_v,0,20260818:4515:100:2:2:6:0
100,dpfi,2,atom_h,1,20260818:4515:100:2:2:1:1
100,dpfi,2,atom_v,1,20260818:4515:100:2:2:2:1
100,dpfi,2,atom_h,2,20260818:4515:100:2:2:1:2
100,dpfi,2,atom_v,2,20260818:4515:100:2:2:2:2
100,dpfi,2,atom_h,3,20260818:4515:100:2:2:1:3
100,dpfi,2,atom_v,3,20260818:4515:100:2:2:2:3
100,dpfi,2,atom_h,4,20260818:4515:100:2:2:1:4
100,dpfi,2,atom_v,4,20260818:4515:100:2:2:2:4
100,dpfi,2,atom_h,5,20260818:4515:100:2:2:1:5
100,dpfi,2,atom_v,5,20260818:4515:100:2:2:2:5
100,dpfi,2,atom_h,6,20260818:4515:100:2:2:1:6
100,dpfi,2,atom_v,6,20260818:4515:100:2:2:2:6
100,dpfi,2,atom_h,7,20260818:4515:100:2:2:1:7
100,dpfi,2,atom_v,7,20260818:4515:100:2:2:2:7
100,dpfi,2,atom_h,8,20260818:4515:100:2:2:1:8
100,dpfi,2,atom_v,8,20260818:4515:100:2:2:2:8
100,dpfi,2,atom_h,9,20260818:4515:100:2:2:1:9
100,dpfi,2,atom_v,9,20260818:4515:100:2:2:2:9
100,dpfi,2,atom_h,10,20260818:4515:100:2:2:1:10
100,dpfi,2,atom_v,10,20260818:4515:100:2:2:2:10
100,dpfi,2,atom_h,11,20260818:4515:100:2:2:1:11
100,dpfi,2,atom_v,11,20260818:4515:100:2:2:2:11
100,dpfi,2,atom_h,12,20260818:4515:100:2:2:1:12
100,dpfi,2,atom_v,12,20260818:4515:100:2:2:2:12
100,dpfi,2,atom_h,13,20260818:4515:100:2:2:1:13
100,dpfi,2,atom_v,13,20260818:4515:100:2:2:2:13
100,dpfi,2,atom_h,14,20260818:4515:100:2:2:1:14
100,dpfi,2,atom_v,14,20260818:4515:100:2:2:2:14
100,dpfi,2,atom_h,15,20260818:4515:100:2:2:1:15
100,dpfi,2,atom_v,15,20260818:4515:100:2:2:2:15
100,dpfi,3,blank_h,0,20260818:4515:100:2:3:3:0
100,dpfi,3,blank_v,0,20260818:4515:100:2:3:4:0
100,dpfi,3,dark_h,0,20260818:4515:100:2:3:5:0
100,dpfi,3,dark_v,0,20260818:4515:100:2:3:6:0
100,dpfi,3,atom_h,1,20260818:4515:100:2:3:1:1
100,dpfi,3,atom_v,1,20260818:4515:100:2:3:2:1
100,dpfi,3,atom_h,2,20260818:4515:100:2:3:1:2
100,dpfi,3,atom_v,2,20260818:4515:100:2:3:2:2
100,dpfi,3,atom_h,3,20260818:4515:100:2:3:1:3
100,dpfi,3,atom_v,3,20260818:4515:100:2:3:2:3
100,dpfi,3,atom_h,4,20260818:4515:100:2:3:1:4
100,dpfi,3,atom_v,4,20260818:4515:100:2:3:2:4
100,dpfi,3,atom_h,5,20260818:4515:100:2:3:1:5
100,dpfi,3,atom_v,5,20260818:4515:100:2:3:2:5
100,dpfi,3,atom_h,6,20260818:4515:100:2:3:1:6
100,dpfi,3,atom_v,6,20260818:4515:100:2:3:2:6
100,dpfi,3,atom_h,7,20260818:4515:100:2:3:1:7
100,dpfi,3,atom_v,7,20260818:4515:100:2:3:2:7
100,dpfi,3,atom_h,8,20260818:4515:100:2:3:1:8
100,dpfi,3,atom_v,8,20260818:4515:100:2:3:2:8
100,dpfi,3,atom_h,9,20260818:4515:100:2:3:1:9
100,dpfi,3,atom_v,9,20260818:4515:100:2:3:2:9
100,dpfi,3,atom_h,10,20260818:4515:100:2:3:1:10
100,dpfi,3,atom_v,10,20260818:4515:100:2:3:2:10
100,dpfi,3,atom_h,11,20260818:4515:100:2:3:1:11
100,dpfi,3,atom_v,11,20260818:4515:100:2:3:2:11
100,dpfi,3,atom_h,12,20260818:4515:100:2:3:1:12
100,dpfi,3,atom_v,12,20260818:4515:100:2:3:2:12
100,dpfi,3,atom_h,13,20260818:4515:100:2:3:1:13
100,dpfi,3,atom_v,13,20260818:4515:100:2:3:2:13
100,dpfi,3,atom_h,14,20260818:4515:100:2:3:1:14
100,dpfi,3,atom_v,14,20260818:4515:100:2:3:2:14
100,dpfi,3,atom_h,15,20260818:4515:100:2:3:1:15
100,dpfi,3,atom_v,15,20260818:4515:100:2:3:2:15
100,dpfi,4,blank_h,0,20260818:4515:100:2:4:3:0
100,dpfi,4,blank_v,0,20260818:4515:100:2:4:4:0
100,dpfi,4,dark_h,0,20260818:4515:100:2:4:5:0
100,dpfi,4,dark_v,0,20260818:4515:100:2:4:6:0
100,dpfi,4,atom_h,1,20260818:4515:100:2:4:1:1
100,dpfi,4,atom_v,1,20260818:4515:100:2:4:2:1
100,dpfi,4,atom_h,2,20260818:4515:100:2:4:1:2
100,dpfi,4,atom_v,2,20260818:4515:100:2:4:2:2
100,dpfi,4,atom_h,3,20260818:4515:100:2:4:1:3
100,dpfi,4,atom_v,3,20260818:4515:100:2:4:2:3
100,dpfi,4,atom_h,4,20260818:4515:100:2:4:1:4
100,dpfi,4,atom_v,4,20260818:4515:100:2:4:2:4
100,dpfi,4,atom_h,5,20260818:4515:100:2:4:1:5
100,dpfi,4,atom_v,5,20260818:4515:100:2:4:2:5
100,dpfi,4,atom_h,6,20260818:4515:100:2:4:1:6
100,dpfi,4,atom_v,6,20260818:4515:100:2:4:2:6
100,dpfi,4,atom_h,7,20260818:4515:100:2:4:1:7
100,dpfi,4,atom_v,7,20260818:4515:100:2:4:2:7
100,dpfi,4,atom_h,8,20260818:4515:100:2:4:1:8
100,dpfi,4,atom_v,8,20260818:4515:100:2:4:2:8
100,dpfi,4,atom_h,9,20260818:4515:100:2:4:1:9
100,dpfi,4,atom_v,9,20260818:4515:100:2:4:2:9
100,dpfi,4,atom_h,10,20260818:4515:100:2:4:1:10
100,dpfi,4,atom_v,10,20260818:4515:100:2:4:2:10
100,dpfi,4,atom_h,11,20260818:4515:100:2:4:1:11
100,dpfi,4,atom_v,11,20260818:4515:100:2:4:2:11
100,dpfi,4,atom_h,12,20260818:4515:100:2:4:1:12
100,dpfi,4,atom_v,12,20260818:4515:100:2:4:2:12
100,dpfi,4,atom_h,13,20260818:4515:100:2:4:1:13
100,dpfi,4,atom_v,13,20260818:4515:100:2:4:2:13
100,dpfi,4,atom_h,14,20260818:4515:100:2:4:1:14
100,dpfi,4,atom_v,14,20260818:4515:100:2:4:2:14
100,dpfi,4,atom_h,15,20260818:4515:100:2:4:1:15
100,dpfi,4,atom_v,15,20260818:4515:100:2:4:2:15
100,dpfi,5,blank_h,0,20260818:4515:100:2:5:3:0
100,dpfi,5,blank_v,0,20260818:4515:100:2:5:4:0
100,dpfi,5,dark_h,0,20260818:4515:100:2:5:5:0
100,dpfi,5,dark_v,0,20260818:4515:100:2:5:6:0
100,dpfi,5,atom_h,1,20260818:4515:100:2:5:1:1
100,dpfi,5,atom_v,1,20260818:4515:100:2:5:2:1
100,dpfi,5,atom_h,2,20260818:4515:100:2:5:1:2
100,dpfi,5,atom_v,2,20260818:4515:100:2:5:2:2
100,dpfi,5,atom_h,3,20260818:4515:100:2:5:1:3
100,dpfi,5,atom_v,3,20260818:4515:100:2:5:2:3
100,dpfi,5,atom_h,4,20260818:4515:100:2:5:1:4
100,dpfi,5,atom_v,4,20260818:4515:100:2:5:2:4
100,dpfi,5,atom_h,5,20260818:4515:100:2:5:1:5
100,dpfi,5,atom_v,5,20260818:4515:100:2:5:2:5
100,dpfi,5,atom_h,6,20260818:4515:100:2:5:1:6
100,dpfi,5,atom_v,6,20260818:4515:100:2:5:2:6
100,dpfi,5,atom_h,7,20260818:4515:100:2:5:1:7
100,dpfi,5,atom_v,7,20260818:4515:100:2:5:2:7
100,dpfi,5,atom_h,8,20260818:4515:100:2:5:1:8
100,dpfi,5,atom_v,8,20260818:4515:100:2:5:2:8
100,dpfi,5,atom_h,9,20260818:4515:100:2:5:1:9
100,dpfi,5,atom_v,9,20260818:4515:100:2:5:2:9
100,dpfi,5,atom_h,10,20260818:4515:100:2:5:1:10
100,dpfi,5,atom_v,10,20260818:4515:100:2:5:2:10
100,dpfi,5,atom_h,11,20260818:4515:100:2:5:1:11
100,dpfi,5,atom_v,11,20260818:4515:100:2:5:2:11
100,dpfi,5,atom_h,12,20260818:4515:100:2:5:1:12
100,dpfi,5,atom_v,12,20260818:4515:100:2:5:2:12
100,dpfi,5,atom_h,13,20260818:4515:100:2:5:1:13
100,dpfi,5,atom_v,13,20260818:4515:100:2:5:2:13
100,dpfi,5,atom_h,14,20260818:4515:100:2:5:1:14
100,dpfi,5,atom_v,14,20260818:4515:100:2:5:2:14
100,dpfi,5,atom_h,15,20260818:4515:100:2:5:1:15
100,dpfi,5,atom_v,15,20260818:4515:100:2:5:2:15
100,dpfi,6,blank_h,0,20260818:4515:100:2:6:3:0
100,dpfi,6,blank_v,0,20260818:4515:100:2:6:4:0
100,dpfi,6,dark_h,0,20260818:4515:100:2:6:5:0
100,dpfi,6,dark_v,0,20260818:4515:100:2:6:6:0
100,dpfi,6,atom_h,1,20260818:4515:100:2:6:1:1
100,dpfi,6,atom_v,1,20260818:4515:100:2:6:2:1
100,dpfi,6,atom_h,2,20260818:4515:100:2:6:1:2
100,dpfi,6,atom_v,2,20260818:4515:100:2:6:2:2
100,dpfi,6,atom_h,3,20260818:4515:100:2:6:1:3
100,dpfi,6,atom_v,3,20260818:4515:100:2:6:2:3
100,dpfi,6,atom_h,4,20260818:4515:100:2:6:1:4
100,dpfi,6,atom_v,4,20260818:4515:100:2:6:2:4
100,dpfi,6,atom_h,5,20260818:4515:100:2:6:1:5
100,dpfi,6,atom_v,5,20260818:4515:100:2:6:2:5
100,dpfi,6,atom_h,6,20260818:4515:100:2:6:1:6
100,dpfi,6,atom_v,6,20260818:4515:100:2:6:2:6
100,dpfi,6,atom_h,7,20260818:4515:100:2:6:1:7
100,dpfi,6,atom_v,7,20260818:4515:100:2:6:2:7
100,dpfi,6,atom_h,8,20260818:4515:100:2:6:1:8
100,dpfi,6,atom_v,8,20260818:4515:100:2:6:2:8
100,dpfi,6,atom_h,9,20260818:4515:100:2:6:1:9
100,dpfi,6,atom_v,9,20260818:4515:100:2:6:2:9
100,dpfi,6,atom_h,10,20260818:4515:100:2:6:1:10
100,dpfi,6,atom_v,10,20260818:4515:100:2:6:2:10
100,dpfi,6,atom_h,11,20260818:4515:100:2:6:1:11
100,dpfi,6,atom_v,11,20260818:4515:100:2:6:2:11
100,dpfi,6,atom_h,12,20260818:4515:100:2:6:1:12
100,dpfi,6,atom_v,12,20260818:4515:100:2:6:2:12
100,dpfi,6,atom_h,13,20260818:4515:100:2:6:1:13
100,dpfi,6,atom_v,13,20260818:4515:100:2:6:2:13
100,dpfi,6,atom_h,14,20260818:4515:100:2:6:1:14
100,dpfi,6,atom_v,14,20260818:4515:100:2:6:2:14
100,dpfi,6,atom_h,15,20260818:4515:100:2:6:1:15
100,dpfi,6,atom_v,15,20260818:4515:100:2:6:2:15
100,dpfi,7,blank_h,0,20260818:4515:100:2:7:3:0
100,dpfi,7,blank_v,0,20260818:4515:100:2:7:4:0
100,dpfi,7,dark_h,0,20260818:4515:100:2:7:5:0
100,dpfi,7,dark_v,0,20260818:4515:100:2:7:6:0
100,dpfi,7,atom_h,1,20260818:4515:100:2:7:1:1
100,dpfi,7,atom_v,1,20260818:4515:100:2:7:2:1
100,dpfi,7,atom_h,2,20260818:4515:100:2:7:1:2
100,dpfi,7,atom_v,2,20260818:4515:100:2:7:2:2
100,dpfi,7,atom_h,3,20260818:4515:100:2:7:1:3
100,dpfi,7,atom_v,3,20260818:4515:100:2:7:2:3
100,dpfi,7,atom_h,4,20260818:4515:100:2:7:1:4
100,dpfi,7,atom_v,4,20260818:4515:100:2:7:2:4
100,dpfi,7,atom_h,5,20260818:4515:100:2:7:1:5
100,dpfi,7,atom_v,5,20260818:4515:100:2:7:2:5
100,dpfi,7,atom_h,6,20260818:4515:100:2:7:1:6
100,dpfi,7,atom_v,6,20260818:4515:100:2:7:2:6
100,dpfi,7,atom_h,7,20260818:4515:100:2:7:1:7
100,dpfi,7,atom_v,7,20260818:4515:100:2:7:2:7
100,dpfi,7,atom_h,8,20260818:4515:100:2:7:1:8
100,dpfi,7,atom_v,8,20260818:4515:100:2:7:2:8
100,dpfi,7,atom_h,9,20260818:4515:100:2:7:1:9
100,dpfi,7,atom_v,9,20260818:4515:100:2:7:2:9
100,dpfi,7,atom_h,10,20260818:4515:100:2:7:1:10
100,dpfi,7,atom_v,10,20260818:4515:100:2:7:2:10
100,dpfi,7,atom_h,11,20260818:4515:100:2:7:1:11
100,dpfi,7,atom_v,11,20260818:4515:100:2:7:2:11
100,dpfi,7,atom_h,12,20260818:4515:100:2:7:1:12
100,dpfi,7,atom_v,12,20260818:4515:100:2:7:2:12
100,dpfi,7,atom_h,13,20260818:4515:100:2:7:1:13
100,dpfi,7,atom_v,13,20260818:4515:100:2:7:2:13
100,dpfi,7,atom_h,14,20260818:4515:100:2:7:1:14
100,dpfi,7,atom_v,14,20260818:4515:100:2:7:2:14
100,dpfi,7,atom_h,15,20260818:4515:100:2:7:1:15
100,dpfi,7,atom_v,15,20260818:4515:100:2:7:2:15
100,dpfi,8,blank_h,0,20260818:4515:100:2:8:3:0
100,dpfi,8,blank_v,0,20260818:4515:100:2:8:4:0
100,dpfi,8,dark_h,0,20260818:4515:100:2:8:5:0
100,dpfi,8,dark_v,0,20260818:4515:100:2:8:6:0
100,dpfi,8,atom_h,1,20260818:4515:100:2:8:1:1
100,dpfi,8,atom_v,1,20260818:4515:100:2:8:2:1
100,dpfi,8,atom_h,2,20260818:4515:100:2:8:1:2
100,dpfi,8,atom_v,2,20260818:4515:100:2:8:2:2
100,dpfi,8,atom_h,3,20260818:4515:100:2:8:1:3
100,dpfi,8,atom_v,3,20260818:4515:100:2:8:2:3
100,dpfi,8,atom_h,4,20260818:4515:100:2:8:1:4
100,dpfi,8,atom_v,4,20260818:4515:100:2:8:2:4
100,dpfi,8,atom_h,5,20260818:4515:100:2:8:1:5
100,dpfi,8,atom_v,5,20260818:4515:100:2:8:2:5
100,dpfi,8,atom_h,6,20260818:4515:100:2:8:1:6
100,dpfi,8,atom_v,6,20260818:4515:100:2:8:2:6
100,dpfi,8,atom_h,7,20260818:4515:100:2:8:1:7
100,dpfi,8,atom_v,7,20260818:4515:100:2:8:2:7
100,dpfi,8,atom_h,8,20260818:4515:100:2:8:1:8
100,dpfi,8,atom_v,8,20260818:4515:100:2:8:2:8
100,dpfi,8,atom_h,9,20260818:4515:100:2:8:1:9
100,dpfi,8,atom_v,9,20260818:4515:100:2:8:2:9
100,dpfi,8,atom_h,10,20260818:4515:100:2:8:1:10
100,dpfi,8,atom_v,10,20260818:4515:100:2:8:2:10
100,dpfi,8,atom_h,11,20260818:4515:100:2:8:1:11
100,dpfi,8,atom_v,11,20260818:4515:100:2:8:2:11
100,dpfi,8,atom_h,12,20260818:4515:100:2:8:1:12
100,dpfi,8,atom_v,12,20260818:4515:100:2:8:2:12
100,dpfi,8,atom_h,13,20260818:4515:100:2:8:1:13
100,dpfi,8,atom_v,13,20260818:4515:100:2:8:2:13
100,dpfi,8,atom_h,14,20260818:4515:100:2:8:1:14
100,dpfi,8,atom_v,14,20260818:4515:100:2:8:2:14
100,dpfi,8,atom_h,15,20260818:4515:100:2:8:1:15
100,dpfi,8,atom_v,15,20260818:4515:100:2:8:2:15
100,dpfi,9,blank_h,0,20260818:4515:100:2:9:3:0
100,dpfi,9,blank_v,0,20260818:4515:100:2:9:4:0
100,dpfi,9,dark_h,0,20260818:4515:100:2:9:5:0
100,dpfi,9,dark_v,0,20260818:4515:100:2:9:6:0
100,dpfi,9,atom_h,1,20260818:4515:100:2:9:1:1
100,dpfi,9,atom_v,1,20260818:4515:100:2:9:2:1
100,dpfi,9,atom_h,2,20260818:4515:100:2:9:1:2
100,dpfi,9,atom_v,2,20260818:4515:100:2:9:2:2
100,dpfi,9,atom_h,3,20260818:4515:100:2:9:1:3
100,dpfi,9,atom_v,3,20260818:4515:100:2:9:2:3
100,dpfi,9,atom_h,4,20260818:4515:100:2:9:1:4
100,dpfi,9,atom_v,4,20260818:4515:100:2:9:2:4
100,dpfi,9,atom_h,5,20260818:4515:100:2:9:1:5
100,dpfi,9,atom_v,5,20260818:4515:100:2:9:2:5
100,dpfi,9,atom_h,6,20260818:4515:100:2:9:1:6
100,dpfi,9,atom_v,6,20260818:4515:100:2:9:2:6
100,dpfi,9,atom_h,7,20260818:4515:100:2:9:1:7
100,dpfi,9,atom_v,7,20260818:4515:100:2:9:2:7
100,dpfi,9,atom_h,8,20260818:4515:100:2:9:1:8
100,dpfi,9,atom_v,8,20260818:4515:100:2:9:2:8
100,dpfi,9,atom_h,9,20260818:4515:100:2:9:1:9
100,dpfi,9,atom_v,9,20260818:4515:100:2:9:2:9
100,dpfi,9,atom_h,10,20260818:4515:100:2:9:1:10
100,dpfi,9,atom_v,10,20260818:4515:100:2:9:2:10
100,dpfi,9,atom_h,11,20260818:4515:100:2:9:1:11
100,dpfi,9,atom_v,11,20260818:4515:100:2:9:2:11
100,dpfi,9,atom_h,12,20260818:4515:100:2:9:1:12
100,dpfi,9,atom_v,12,20260818:4515:100:2:9:2:12
100,dpfi,9,atom_h,13,20260818:4515:100:2:9:1:13
100,dpfi,9,atom_v,13,20260818:4515:100:2:9:2:13
100,dpfi,9,atom_h,14,20260818:4515:100:2:9:1:14
100,dpfi,9,atom_v,14,20260818:4515:100:2:9:2:14
100,dpfi,9,atom_h,15,20260818:4515:100:2:9:1:15
100,dpfi,9,atom_v,15,20260818:4515:100:2:9:2:15
100,dpfi,10,blank_h,0,20260818:4515:100:2:10:3:0
100,dpfi,10,blank_v,0,20260818:4515:100:2:10:4:0
100,dpfi,10,dark_h,0,20260818:4515:100:2:10:5:0
100,dpfi,10,dark_v,0,20260818:4515:100:2:10:6:0
100,dpfi,10,atom_h,1,20260818:4515:100:2:10:1:1
100,dpfi,10,atom_v,1,20260818:4515:100:2:10:2:1
100,dpfi,10,atom_h,2,20260818:4515:100:2:10:1:2
100,dpfi,10,atom_v,2,20260818:4515:100:2:10:2:2
100,dpfi,10,atom_h,3,20260818:4515:100:2:10:1:3
100,dpfi,10,atom_v,3,20260818:4515:100:2:10:2:3
100,dpfi,10,atom_h,4,20260818:4515:100:2:10:1:4
100,dpfi,10,atom_v,4,20260818:4515:100:2:10:2:4
100,dpfi,10,atom_h,5,20260818:4515:100:2:10:1:5
100,dpfi,10,atom_v,5,20260818:4515:100:2:10:2:5
100,dpfi,10,atom_h,6,20260818:4515:100:2:10:1:6
100,dpfi,10,atom_v,6,20260818:4515:100:2:10:2:6
100,dpfi,10,atom_h,7,20260818:4515:100:2:10:1:7
100,dpfi,10,atom_v,7,20260818:4515:100:2:10:2:7
100,dpfi,10,atom_h,8,20260818:4515:100:2:10:1:8
100,dpfi,10,atom_v,8,20260818:4515:100:2:10:2:8
100,dpfi,10,atom_h,9,20260818:4515:100:2:10:1:9
100,dpfi,10,atom_v,9,20260818:4515:100:2:10:2:9
100,dpfi,10,atom_h,10,20260818:4515:100:2:10:1:10
100,dpfi,10,atom_v,10,20260818:4515:100:2:10:2:10
100,dpfi,10,atom_h,11,20260818:4515:100:2:10:1:11
100,dpfi,10,atom_v,11,20260818:4515:100:2:10:2:11
100,dpfi,10,atom_h,12,20260818:4515:100:2:10:1:12
100,dpfi,10,atom_v,12,20260818:4515:100:2:10:2:12
100,dpfi,10,atom_h,13,20260818:4515:100:2:10:1:13
100,dpfi,10,atom_v,13,20260818:4515:100:2:10:2:13
100,dpfi,10,atom_h,14,20260818:4515:100:2:10:1:14
100,dpfi,10,atom_v,14,20260818:4515:100:2:10:2:14
100,dpfi,10,atom_h,15,20260818:4515:100:2:10:1:15
100,dpfi,10,atom_v,15,20260818:4515:100:2:10:2:15
100,dpfi,11,blank_h,0,20260818:4515:100:2:11:3:0
100,dpfi,11,blank_v,0,20260818:4515:100:2:11:4:0
100,dpfi,11,dark_h,0,20260818:4515:100:2:11:5:0
100,dpfi,11,dark_v,0,20260818:4515:100:2:11:6:0
100,dpfi,11,atom_h,1,20260818:4515:100:2:11:1:1
100,dpfi,11,atom_v,1,20260818:4515:100:2:11:2:1
100,dpfi,11,atom_h,2,20260818:4515:100:2:11:1:2
100,dpfi,11,atom_v,2,20260818:4515:100:2:11:2:2
100,dpfi,11,atom_h,3,20260818:4515:100:2:11:1:3
100,dpfi,11,atom_v,3,20260818:4515:100:2:11:2:3
100,dpfi,11,atom_h,4,20260818:4515:100:2:11:1:4
100,dpfi,11,atom_v,4,20260818:4515:100:2:11:2:4
100,dpfi,11,atom_h,5,20260818:4515:100:2:11:1:5
100,dpfi,11,atom_v,5,20260818:4515:100:2:11:2:5
100,dpfi,11,atom_h,6,20260818:4515:100:2:11:1:6
100,dpfi,11,atom_v,6,20260818:4515:100:2:11:2:6
100,dpfi,11,atom_h,7,20260818:4515:100:2:11:1:7
100,dpfi,11,atom_v,7,20260818:4515:100:2:11:2:7
100,dpfi,11,atom_h,8,20260818:4515:100:2:11:1:8
100,dpfi,11,atom_v,8,20260818:4515:100:2:11:2:8
100,dpfi,11,atom_h,9,20260818:4515:100:2:11:1:9
100,dpfi,11,atom_v,9,20260818:4515:100:2:11:2:9
100,dpfi,11,atom_h,10,20260818:4515:100:2:11:1:10
100,dpfi,11,atom_v,10,20260818:4515:100:2:11:2:10
100,dpfi,11,atom_h,11,20260818:4515:100:2:11:1:11
100,dpfi,11,atom_v,11,20260818:4515:100:2:11:2:11
100,dpfi,11,atom_h,12,20260818:4515:100:2:11:1:12
100,dpfi,11,atom_v,12,20260818:4515:100:2:11:2:12
100,dpfi,11,atom_h,13,20260818:4515:100:2:11:1:13
100,dpfi,11,atom_v,13,20260818:4515:100:2:11:2:13
100,dpfi,11,atom_h,14,20260818:4515:100:2:11:1:14
100,dpfi,11,atom_v,14,20260818:4515:100:2:11:2:14
100,dpfi,11,atom_h,15,20260818:4515:100:2:11:1:15
100,dpfi,11,atom_v,15,20260818:4515:100:2:11:2:15
