duration_us,image_q,observable,predeclared_sequence_count,supported_count,unsupported_count,mean,mean_error_or_bias,sd,q16,median,q84,optimizer_failure_count,residual_failure_count,active_physical_bound_count
150,4,rho_y,64,64,0,0.9871516148776109,-0.0024140567059861805,0.012472904397621954,0.9737744322949281,0.9878498964773201,1.0023289538219864,0,0,0
150,5,eta,64,64,0,0.9308444996247269,-0.0012564809006799325,0.014730828457900288,0.9164283007593965,0.931753449862514,0.9450673218715858,0,0,0
150,5,rho_y,64,64,0,0.9818660925005276,-0.004169508969397249,0.014265045416876235,0.9662496467155586,0.9832667293470938,0.9953587142608368,0,0,0
150,6,eta,64,64,0,0.9172588973001067,0.0018508368111892302,0.017200925397455616,0.9010705734878559,0.9160792265006965,0.9342135137764672,0,0,0
150,6,rho_y,64,64,0,0.9836092107950994,0.0011309611682518653,0.0150416798555006,0.9689843804421694,0.9828864238348656,0.9995968758861377,0,0,0
150,7,eta,64,64,0,0.8956839097247755,-0.0031439257349386,0.01864747483307061,0.8772436243193646,0.894558866847785,0.9143189969268984,0,0,0
150,7,rho_y,64,64,0,0.9776124450082695,-0.001280731740891541,0.016203624500630173,0.9621876078005617,0.9761059417834348,0.9955437836688759,0,0,0
150,8,eta,64,64,0,0.8805792641190853,-0.001780540245106866,0.017123966825442944,0.865209884845889,0.8784278918503898,0.8975120513108304,0,0,0
150,8,rho_y,64,64,0,0.977463911148242,0.0021843046743789257,0.013624977508986311,0.9627981447894127,0.9777286025523848,0.9896187404455478,0,0,0
150,9,eta,64,64,0,0.865871693551652,-0.00013184608018660358,0.01815901120893176,0.8445280688177144,0.8654761225746135,0.8839376058495776,0,0,0
150,9,rho_y,64,64,0,0.9698156155353643,-0.001821128498180051,0.01629821456018377,0.9559599281670236,0.970008854527922,0.9831184297659284,0,0,0
150,10,eta,64,64,0,0.8518389368561505,0.0020806618323853214,0.013873241716858794,0.8384775938343039,0.8523604224910548,0.8657320590425276,0,0,0
150,10,rho_y,64,64,0,0.9694535312628365,0.001489814411440079,0.015559983964339302,0.9534786915220163,0.966917888181122,0.9881802609365239,0,0,0
150,11,eta,64,64,0,0.8325029873835561,-0.0011209890663994443,0.014619109029011479,0.8198438771361831,0.8307910772587819,0.847453534978477,0,0,0
150,11,rho_y,64,64,0,0.9648027439307683,0.0005429840301192715,0.01825782175521555,0.9483007209795004,0.9642199294169587,0.9830273702200074,0,0,0
150,12,eta,64,64,0,0.8164668415556726,-0.0011345226523885293,0.015378210210727748,0.8030873657863609,0.8157550509091389,0.8313584991602201,0,0,0
150,12,rho_y,64,64,0,0.9576292773042878,-0.0028949467705598753,0.014901880520336174,0.9441785138052241,0.9555730747487672,0.9729191465444937,0,0,0
150,13,eta,64,64,0,0.8000494135356312,-0.001640457513217881,0.019229319262548682,0.7780294951888755,0.8034638808787891,0.8145003669009803,0,0,0
150,13,rho_y,64,64,0,0.9566865779478633,-6.959640143260233e-05,0.01808803494613913,0.9366525852387259,0.9576965027955315,0.9714397379044327,0,0,0
150,14,eta,64,64,0,0.7828368538586552,-0.003052457664632238,0.014834543946192054,0.767839216528169,0.7827519741768652,0.797140066839023,0,0,0
150,14,rho_y,64,64,0,0.9519457798694783,-0.0010089582382461024,0.018029041139731486,0.933230924690118,0.9538081988566691,0.9641617472234711,0,0,0
150,15,eta,64,64,0,0.7715738650648962,0.0013743221410456082,0.01624340715891291,0.7592322759151758,0.7718136583127189,0.7853925568703211,0,0,0
150,15,rho_y,64,64,0,0.9491567558381746,3.7796355431241394e-05,0.017089202801112292,0.9327521531961019,0.9474103708581321,0.9680290080898045,0,0,0
200,1,eta,64,64,0,0.9978184487475027,-0.002181551252497303,0.011760569526832364,0.9846871833874593,0.9977134783096513,1.0095735733335904,0,0,0
200,1,rho_y,64,64,0,0.9982897934614987,-0.0017102065385011921,0.01123105369603493,0.9878929718781315,0.9975672123645052,1.0093570644718342,0,0,0
200,2,eta,64,64,0,0.9749296348695856,-0.00223595919518549,0.015596869683076438,0.9589173810298219,0.974409921025407,0.9913469349244894,0,0,0
200,2,rho_y,64,64,0,0.9939934296906748,-0.0013973918678436663,0.011749105083154904,0.9827451956353693,0.9953614635225874,1.0045128079531904,0,0,0
200,3,eta,64,64,0,0.9571864402393332,0.002653870860539349,0.014761765579614283,0.9408749790984734,0.9593276264447677,0.971444165106479,0,0,0
200,3,rho_y,64,64,0,0.9900860064921926,-0.0006504576125712438,0.012115822073434441,0.9792321739210672,0.99094632984115,1.0007778792405995,0,0,0
200,4,eta,64,64,0,0.9307058771800252,-0.0013951033453816607,0.015087496540624036,0.915701907503281,0.9273640916508339,0.9460820987644823,0,0,0
200,4,rho_y,64,64,0,0.9833294252051388,-0.0027061762647861455,0.01422393737947081,0.9680515791155759,0.9843626335558027,0.9985346848895452,0,0,0
200,5,eta,64,64,0,0.9087469665833868,-0.0011218445159654998,0.011761986945991447,0.8960810944773556,0.9096477839741453,0.9185725872876825,0,0,0
200,5,rho_y,64,64,0,0.9828785422485243,0.0015922036760004973,0.01511520072655298,0.9683940492425738,0.9839606526270432,0.9963978365205167,0,0,0
200,6,eta,64,64,0,0.8862269014620618,-0.001609811649535657,0.015678592775017153,0.8688777563035279,0.8846957217066562,0.899247771540279,0,0,0
200,6,rho_y,64,64,0,0.9775857506071126,0.0010984039734259887,0.013218968821679914,0.964803649215105,0.9788061174421474,0.9898279771079261,0,0,0
200,7,eta,64,64,0,0.8672782962646408,0.0012747566328021286,0.015685496377021525,0.8505790169157652,0.8672539419874155,0.8815654726677838,0,0,0
200,7,rho_y,64,64,0,0.9714005429680715,-0.00023620106547289112,0.012615212353318158,0.9583415540061228,0.9703092453270032,0.9859561849460774,0,0,0
