pulse_duration_us,image_q,method,count_scale_electrons_per_i0_pixel,whole_image_template_snr,signal_l2_norm,minimum_variance,maximum_variance,summed_variance,minimum_denominator_electrons,maximum_expected_plus_6sigma_electrons
100,10,dpfi,114.66492625734523,52.0516129369435,5.283552672765218,0.008857631103124305,0.011594734031034368,10.928020905200682,114.66492625734523,179.05108428268812
100,11,dgi,114.66492625734523,37.10300912198041,1.2048059831759037,7.627922592113691e-05,0.0018584154593251252,0.23559639803964832,114.66492625734523,179.05108428268812
100,11,dpfi,114.66492625734523,51.60767067208632,5.233483662598649,0.008857604001727581,0.01155758113499594,10.923723002346229,114.66492625734523,179.05108428268812
100,12,dgi,114.66492625734523,36.72636245944036,1.1836535524876366,7.627922791411399e-05,0.0018276079944085663,0.23255703336688208,114.66492625734523,179.05108428268812
100,12,dpfi,114.66492625734523,51.16310381321709,5.183450529981038,0.008857592699166222,0.011520553864248767,10.919470309565167,114.66492625734523,179.05108428268812
100,13,dgi,114.66492625734523,36.34978845262937,1.1626992375751781,7.627922546311092e-05,0.0017971235136931849,0.22956027596827455,114.66492625734523,179.05108428268812
100,13,dpfi,114.66492625734523,50.71790669804632,5.1334526802628275,0.008857596357901596,0.011483653551471322,10.91526270693593,114.66492625734523,179.05108428268812
100,14,dgi,114.66492625734523,35.97328264535503,1.141942058040498,7.627922658371471e-05,0.0017669588464477744,0.2266056939521469,114.66492625734523,179.05108428268812
100,14,dpfi,114.66492625734523,50.272076393776516,5.083489818045482,0.008857614237757439,0.011446881652758279,10.911100105558667,114.66492625734523,179.05108428268812
100,15,dgi,114.66492625734523,35.59681026403785,1.121379451710949,7.6279225143432e-05,0.0017371086521734676,0.2236926303612004,114.66492625734523,179.05108428268812
100,15,dpfi,114.66492625734523,49.825573667650104,5.033557611549794,0.00885764565560722,0.011410236874967124,10.906982083140507,114.66492625734523,179.05108428268812
